"","mean_expression.gene","mean_expression.epoch","mean_expression.mean_expression"
"Ppp1r1a2","Ppp1r1a","epoch3",0.512313493660518
"Myo102","Myo10","epoch3",-0.971038030726569
"Laptm4b2","Laptm4b","epoch3",1.73007886750357
"Cthrc12","Cthrc1","epoch3",0.224095370088305
"Myc2","Myc","epoch3",-0.241537341049739
"Ptp4a32","Ptp4a3","epoch3",0.599992093164474
"Ly6e2","Ly6e","epoch3",-0.0239852298649826
"Grina2","Grina","epoch3",-0.290398409856217
"H1f02","H1f0","epoch3",0.416195792811258
"Syngr12","Syngr1","epoch3",-0.468020737171173
"Tspo2","Tspo","epoch3",0.832641882555825
"Pim32","Pim3","epoch3",-0.810241341590881
"Pdzrn42","Pdzrn4","epoch3",-0.23131799697876
"Tuba1c2","Tuba1c","epoch3",-0.735399772013937
"Krt182","Krt18","epoch3",-0.00544184446334839
"Hoxc132","Hoxc13","epoch3",-0.160837382078171
"Ranbp12","Ranbp1","epoch3",-0.327239302652223
"Liph2","Liph","epoch3",-0.219489395618439
"Etv52","Etv5","epoch3",-0.730323527540479
"P3h22","P3h2","epoch3",-0.2740778028965
"Tmem442","Tmem44","epoch3",-0.239014163613319
"Fam162a2","Fam162a","epoch3",-0.254704658208149
"Pla1a2","Pla1a","epoch3",-0.28291517496109
"Gap432","Gap43","epoch3",-0.276895335742405
"Boc2","Boc","epoch3",0.128649656261717
"Dzip32","Dzip3","epoch3",0.982920140028
"Alcam2","Alcam","epoch3",0.652274621384484
"Nrip12","Nrip1","epoch3",0.743520847388676
"App2","App","epoch3",0.617273769208363
"2310043M15Rik2","2310043M15Rik","epoch3",-0.169047519564629
"Snn2","Snn","epoch3",0.115500373499734
"Cldn52","Cldn5","epoch3",-0.204450249671936
"Lpp2","Lpp","epoch3",1.0075598359108
"Ccdc502","Ccdc50","epoch3",0.961659533370818
"Hes12","Hes1","epoch3",-0.640158006123134
"Hspbap12","Hspbap1","epoch3",-0.962848603725433
"Fstl12","Fstl1","epoch3",0.227153364036764
"Zbtb202","Zbtb20","epoch3",0.347405118601663
"Dppa42","Dppa4","epoch3",-0.355040209633963
"Dppa22","Dppa2","epoch3",-0.557262063026428
"Morc12","Morc1","epoch3",-0.458783596754074
"Cd472","Cd47","epoch3",0.212759491588388
"Senp72","Senp7","epoch3",0.0375899161611285
"Gbe12","Gbe1","epoch3",-0.299840182065964
"Robo12","Robo1","epoch3",0.364697622401374
"Jam22","Jam2","epoch3",-0.417791485786438
"Il10rb2","Il10rb","epoch3",-0.190406993031502
"Cbr32","Cbr3","epoch3",-0.212993689945766
"Ttc32","Ttc3","epoch3",0.708854321922575
"Ezr2","Ezr","epoch3",-1.27361910683768
"Gm167022","Gm16702","epoch3",0.515695397342954
"Qk2","Qk","epoch3",0.245388963392803
"Acat22","Acat2","epoch3",-0.36871313303709
"Dll12","Dll1","epoch3",2.18075372065817
"Rgmb2","Rgmb","epoch3",0.703712054661342
"Tnfrsf12a2","Tnfrsf12a","epoch3",-0.455935329198837
"Metrn2","Metrn","epoch3",0.117427780692066
"1700097N02Rik2","1700097N02Rik","epoch3",-0.477947652339935
"Zfp8112","Zfp811","epoch3",1.08177953958511
"H2-K12","H2-K1","epoch3",-0.557570761867932
"H2-Ke62","H2-Ke6","epoch3",0.650171348026821
"Tubb52","Tubb5","epoch3",0.132367436374937
"H2-M52","H2-M5","epoch3",-0.218456745147705
"AY0361182","AY036118","epoch3",0.12435223375048
"Slc29a12","Slc29a1","epoch3",-0.115522465535573
"Mymx2","Mymx","epoch3",-0.360022634267807
"Vegfa2","Vegfa","epoch3",0.0677407043320792
"Mdfi2","Mdfi","epoch3",0.216404659407479
"Foxp42","Foxp4","epoch3",0.440275694642748
"Rftn12","Rftn1","epoch3",1.54012894630432
"Dazl2","Dazl","epoch3",-0.203352153301239
"Plin32","Plin3","epoch3",-0.622322091034481
"Efna52","Efna5","epoch3",-0.305303403309413
"Tgif12","Tgif1","epoch3",0.0995168175016131
"Srsf72","Srsf7","epoch3",0.080529729702643
"T2","T","epoch3",0.0518970340490341
"Smoc22","Smoc2","epoch3",1.24019001637186
"Hcfc1r12","Hcfc1r1","epoch3",0.0859494717525584
"Cldn62","Cldn6","epoch3",-0.583529591560364
"Crebrf2","Crebrf","epoch3",0.764033781630652
"Srsf32","Srsf3","epoch3",-0.0889465659856796
"Cdkn1a2","Cdkn1a","epoch3",-0.599901930562088
"Dnah82","Dnah8","epoch3",-0.336912095546722
"Abcg12","Abcg1","epoch3",-0.31852975487709
"Myo1f2","Myo1f","epoch3",-0.173493057489395
"Platr172","Platr17","epoch3",-0.509875297546387
"H2-Ab12","H2-Ab1","epoch3",0.0160394140652248
"Clic12","Clic1","epoch3",-0.301903153104441
"Ddah22","Ddah2","epoch3",0.264223328658513
"Ddx39b2","Ddx39b","epoch3",0.0316263799156461
"H2-D12","H2-D1","epoch3",0.156285601002829
"Dhx162","Dhx16","epoch3",-0.610372079270227
"Gabbr12","Gabbr1","epoch3",0.936333494526999
"Gm269172","Gm26917","epoch3",0.0930730402469635
"Gm424182","Gm42418","epoch3",-0.245749215994562
"Shd2","Shd","epoch3",0.871540290968759
"Crb32","Crb3","epoch3",-0.45982038974762
"Lama12","Lama1","epoch3",0.463331273623875
"Epb41l32","Epb41l3","epoch3",1.61989431296076
"Lbh2","Lbh","epoch3",-0.419187843799591
"Pkdcc2","Pkdcc","epoch3",1.34811826263155
"Epcam2","Epcam","epoch3",-1.05876352105822
"Msh62","Msh6","epoch3",-0.310145826744182
"Cdh22","Cdh2","epoch3",0.4962095447949
"Slc39a62","Slc39a6","epoch3",-0.671540975570679
"Nrep2","Nrep","epoch3",0.0883424665246691
"Dnd12","Dnd1","epoch3",-0.423629373311996
"Prelid22","Prelid2","epoch3",0.33026810841901
"Dpysl32","Dpysl3","epoch3",-0.306805763925825
"Spink12","Spink1","epoch3",-0.208998739719391
"Zfp6082","Zfp608","epoch3",0.378555506467819
"Fbn22","Fbn2","epoch3",3.22430637053081
"Cdx12","Cdx1","epoch3",0.294453637940543
"Setbp12","Setbp1","epoch3",-0.13330659696034
"Sall32","Sall3","epoch3",0.194169649056026
"Tshz12","Tshz1","epoch3",1.0131499000958
"Svil2","Svil","epoch3",-0.188916887555804
"Zeb12","Zeb1","epoch3",-0.0943902816091265
"Colec122","Colec12","epoch3",2.1144483089447
"Greb1l2","Greb1l","epoch3",1.4405666249139
"Gata62","Gata6","epoch3",0.127908165965761
"Asxl32","Asxl3","epoch3",-0.315568000078201
"Dtna2","Dtna","epoch3",-0.214362770318985
"Egr12","Egr1","epoch3",0.722498553139823
"Cxxc52","Cxxc5","epoch3",-0.148305263503322
"Pdgfrb2","Pdgfrb","epoch3",-0.16894356906414
"Onecut22","Onecut2","epoch3",-0.175688207149506
"Tubb62","Tubb6","epoch3",0.14554040985448
"Smad72","Smad7","epoch3",-0.813522338867188
"Zfp5162","Zfp516","epoch3",0.842236961637225
"Cyb5a2","Cyb5a","epoch3",-0.683899042861802
"Fbxo152","Fbxo15","epoch3",-0.489249527454376
"Malat12","Malat1","epoch3",0.0745407215186528
"Neat12","Neat1","epoch3",0.257148938519614
"Rtn32","Rtn3","epoch3",-0.609877508665834
"Gng32","Gng3","epoch3",-0.671481549739838
"Incenp2","Incenp","epoch3",-0.573177708046777
"Psat12","Psat1","epoch3",0.0725590373788561
"Gldc2","Gldc","epoch3",-0.982035428285599
"Dkk12","Dkk1","epoch3",0.019960309777941
"Myof2","Myof","epoch3",-0.19959944486618
"Rbp42","Rbp4","epoch3",-0.251007676124573
"Pdlim12","Pdlim1","epoch3",-0.13170052426202
"Avpi12","Avpi1","epoch3",-0.533848208308752
"Scd12","Scd1","epoch3",-1.05646812490055
"Fgf82","Fgf8","epoch3",-0.012163587978908
"Npm32","Npm3","epoch3",-0.0380440982324736
"Ablim12","Ablim1","epoch3",0.0350765075002398
"Sptbn22","Sptbn2","epoch3",-0.340143740177155
"Fads12","Fads1","epoch3",0.154265075922012
"Syt72","Syt7","epoch3",-0.255305409431458
"Tmem22","Tmem2","epoch3",-0.335953102580139
"Klf92","Klf9","epoch3",-0.263532444834709
"Dmrt12","Dmrt1","epoch3",-0.243410900235176
"Smarca22","Smarca2","epoch3",-0.176823054041181
"Vldlr2","Vldlr","epoch3",-0.213505719389234
"Cyp26a12","Cyp26a1","epoch3",0.675006074564798
"Ffar42","Ffar4","epoch3",1.02011738504682
"Scd22","Scd2","epoch3",0.390740151916231
"Ina2","Ina","epoch3",-0.818971157073975
"Mxi12","Mxi1","epoch3",-0.606300468955721
"Tcf7l22","Tcf7l2","epoch3",0.105798959732056
"Gata32","Gata3","epoch3",-0.180323585867882
"Grin12","Grin1","epoch3",-0.151699915528297
"Dpp72","Dpp7","epoch3",-0.191685327461788
"Ptgds2","Ptgds","epoch3",2.75365073766027
"Notch12","Notch1","epoch3",2.09159183502197
"1700007K13Rik2","1700007K13Rik","epoch3",-0.0935832219464438
"Pbx32","Pbx3","epoch3",0.645985620362418
"Rbms12","Rbms1","epoch3",0.458185666373798
"Fign2","Fign","epoch3",-0.267869012696402
"Stk392","Stk39","epoch3",-0.150058456829616
"Frzb2","Frzb","epoch3",2.11628809145519
"Tfpi2","Tfpi","epoch3",-0.482940524816513
"Mdk2","Mdk","epoch3",0.622117999408926
"Fjx12","Fjx1","epoch3",0.856464185885021
"Rcn12","Rcn1","epoch3",0.457521374736513
"Actc12","Actc1","epoch3",0.204290245260511
"Meis22","Meis2","epoch3",0.373828290828637
"2700033N17Rik2","2700033N17Rik","epoch3",0.116724567753928
"Zscan292","Zscan29","epoch3",-0.162804663181305
"Ckap2l2","Ckap2l","epoch3",-0.534312999142068
"Slc4a112","Slc4a11","epoch3",0.152317809207099
"Foxa22","Foxa2","epoch3",0.26857203245163
"Plagl22","Plagl2","epoch3",0.240037764821734
"Ptprt2","Ptprt","epoch3",0.676073751279286
"Sdc42","Sdc4","epoch3",-0.00936283384050642
"Zmynd82","Zmynd8","epoch3",-0.0349964563335691
"Atp9a2","Atp9a","epoch3",0.164019593170711
"Sall42","Sall4","epoch3",0.589547770363944
"Aurka2","Aurka","epoch3",-0.439546961869512
"Bmp72","Bmp7","epoch3",0.811240179198129
"Pmepa12","Pmepa1","epoch3",-0.440802848764828
"Nkain42","Nkain4","epoch3",-0.294975429773331
"Stmn32","Stmn3","epoch3",-0.441563631807055
"Fam107b2","Fam107b","epoch3",-0.116473572594779
"Sfmbt22","Sfmbt2","epoch3",-0.302246153354645
"Vim2","Vim","epoch3",0.605069209422384
"Commd32","Commd3","epoch3",0.596563999141966
"Bmi12","Bmi1","epoch3",0.489944470780236
"Msrb22","Msrb2","epoch3",-0.512843787670135
"Etl42","Etl4","epoch3",-0.647849380970001
"Nrarp2","Nrarp","epoch3",0.481728443077632
"Olfm12","Olfm1","epoch3",0.272762664726802
"Prrx22","Prrx2","epoch3",0.60657896740096
"Ass12","Ass1","epoch3",-0.439479321241379
"Ak12","Ak1","epoch3",-0.193812125495502
"Angptl22","Angptl2","epoch3",0.0789170605795724
"Hspa52","Hspa5","epoch3",0.264292250786509
"Rif12","Rif1","epoch3",-0.518950710339206
"Csrnp32","Csrnp3","epoch3",-0.345488518476486
"Sp52","Sp5","epoch3",1.65639803239277
"Erich22","Erich2","epoch3",1.28585255571774
"Hat12","Hat1","epoch3",-0.627314341919763
"Pdk12","Pdk1","epoch3",-0.495175446782793
"Hoxd112","Hoxd11","epoch3",-0.256122469902039
"Hoxd92","Hoxd9","epoch3",0.858796230384282
"Hoxd82","Hoxd8","epoch3",0.735061913728714
"Hnrnpa32","Hnrnpa3","epoch3",-0.315172529646329
"Lrp42","Lrp4","epoch3",0.104385699544634
"Syt132","Syt13","epoch3",-0.283636212348938
"Trp53i112","Trp53i11","epoch3",-0.244673552257674
"Lmo22","Lmo2","epoch3",2.05925246647426
"Mpped22","Mpped2","epoch3",-0.33301734259086
"Spred12","Spred1","epoch3",0.644207103976182
"Thbs12","Thbs1","epoch3",0.114838148866381
"Nusap12","Nusap1","epoch3",-0.427519681198256
"Mapkbp12","Mapkbp1","epoch3",2.36184579133987
"B2m2","B2m","epoch3",0.271523011582238
"Sema6d2","Sema6d","epoch3",1.90980622598103
"Dut2","Dut","epoch3",-0.219758431826319
"Eid12","Eid1","epoch3",0.201684555837086
"Slc27a22","Slc27a2","epoch3",-0.498035788536072
"Cdc25b2","Cdc25b","epoch3",-0.209921632494245
"Bmp22","Bmp2","epoch3",1.21022931167058
"Ism12","Ism1","epoch3",2.74011267934527
"Id12","Id1","epoch3",-0.308267058006355
"Cox4i22","Cox4i2","epoch3",1.31104064413479
"Tpx22","Tpx2","epoch3",0.120555262480463
"1700003F12Rik2","1700003F12Rik","epoch3",-0.288265943527222
"Myl92","Myl9","epoch3",-0.153544613293239
"Nnat2","Nnat","epoch3",-0.243866613933018
"Top12","Top1","epoch3",0.37414424760001
"Mybl22","Mybl2","epoch3",-0.158977849142892
"Wfdc22","Wfdc2","epoch3",-0.538638055324554
"Cd402","Cd40","epoch3",0.416659014565604
"Ncoa32","Ncoa3","epoch3",-0.304242083004543
"Snai12","Snai1","epoch3",2.71577880212239
"Tshz22","Tshz2","epoch3",0.448136346680777
"Tfap2c2","Tfap2c","epoch3",-0.335239308221
"Gnas2","Gnas","epoch3",1.06578117183277
"Edn32","Edn3","epoch3",0.925078741141728
"Col9a32","Col9a3","epoch3",1.18352644358362
"Slc17a92","Slc17a9","epoch3",-0.185996666550636
"Hey12","Hey1","epoch3",0.793774996485029
"Tpd522","Tpd52","epoch3",-0.577934997422355
"Fndc3b2","Fndc3b","epoch3",1.01724987370627
"Lrrc342","Lrrc34","epoch3",-0.31292450428009
"Anxa52","Anxa5","epoch3",0.784157301698412
"Ccna22","Ccna2","epoch3",-0.313390054873058
"Mgarp2","Mgarp","epoch3",-0.141021234648568
"Maml32","Maml3","epoch3",0.789401412010193
"Pfn22","Pfn2","epoch3",-0.534128959689822
"Gm267712","Gm26771","epoch3",-0.144809499382973
"Trim22","Trim2","epoch3",-0.0852919135774885
"Mab21l22","Mab21l2","epoch3",-0.286991477012634
"Fdps2","Fdps","epoch3",-0.571885396327291
"Efna32","Efna3","epoch3",2.01278938565935
"Cks1b2","Cks1b","epoch3",0.0822677122695105
"Mllt112","Mllt11","epoch3",1.67321569578988
"Car142","Car14","epoch3",0.799002535674455
"Plekho12","Plekho1","epoch3",-0.104651604379926
"Cd22","Cd2","epoch3",-0.162627339363098
"Gstm32","Gstm3","epoch3",-0.252516210079193
"Gstm12","Gstm1","epoch3",-0.324328633291381
"Lmo42","Lmo4","epoch3",1.615574074643
"Adgrl22","Adgrl2","epoch3",0.3175379574698
"Zfhx42","Zfhx4","epoch3",0.55333280989102
"Stmn22","Stmn2","epoch3",-0.453558840921947
"Fabp52","Fabp5","epoch3",-0.182324692606926
"Car22","Car2","epoch3",-0.645733880145209
"Bhlhe222","Bhlhe22","epoch3",0.417537195341928
"Sox22","Sox2","epoch3",-1.43337869644165
"Jade12","Jade1","epoch3",0.0293058886059693
"Lhfp2","Lhfp","epoch3",2.6538445694106
"Smc42","Smc4","epoch3",0.550630233117512
"Crabp22","Crabp2","epoch3",-0.630014391882079
"Nes2","Nes","epoch3",0.151940507548196
"Mex3a2","Mex3a","epoch3",0.402061066457203
"Slc39a12","Slc39a1","epoch3",-0.0908657142094203
"Sprr2a32","Sprr2a3","epoch3",-0.140375182032585
"S100a112","S100a11","epoch3",0.634742525007044
"S100a102","S100a10","epoch3",0.0890755099909646
"Hormad12","Hormad1","epoch3",-0.200599208474159
"Lix1l2","Lix1l","epoch3",0.0389554458005088
"Pdzk12","Pdzk1","epoch3",-0.186978504061699
"Rhoc2","Rhoc","epoch3",0.00101963111332485
"Psrc12","Psrc1","epoch3",0.452184772917203
"Slc25a242","Slc25a24","epoch3",0.336567810603551
"Frrs12","Frrs1","epoch3",-0.401515824454171
"Gclm2","Gclm","epoch3",-0.98739629132407
"Prss122","Prss12","epoch3",0.145867620195661
"Pitx22","Pitx2","epoch3",0.422626035554068
"Lef12","Lef1","epoch3",0.609817074877875
"Cxxc42","Cxxc4","epoch3",-0.316171288490295
"Cenpe2","Cenpe","epoch3",0.387228970016752
"Manba2","Manba","epoch3",-0.374241948127747
"Ppp3ca2","Ppp3ca","epoch3",0.202628587771739
"Ddit4l2","Ddit4l","epoch3",-0.253579226987703
"Unc5c2","Unc5c","epoch3",0.785694965294429
"Gm162332","Gm16233","epoch3",-0.411997467279434
"Wls2","Wls","epoch3",0.196559344019209
"Esrp12","Esrp1","epoch3",-0.276611549513681
"Pnrc12","Pnrc1","epoch3",0.676194548606873
"Aqp32","Aqp3","epoch3",0.596564016171864
"Enho2","Enho","epoch3",-0.292260621275221
"Cntfr2","Cntfr","epoch3",-0.0903905502387456
"Shb2","Shb","epoch3",-0.203644905771528
"Lpar12","Lpar1","epoch3",1.45099516425814
"Ptprd2","Ptprd","epoch3",-0.245023176074028
"Cer12","Cer1","epoch3",0.042586190359933
"Mllt32","Mllt3","epoch3",0.21742291908179
"Klhl92","Klhl9","epoch3",-0.390034403119768
"Cdkn2a2","Cdkn2a","epoch3",0.302271034036364
"Cdkn2b2","Cdkn2b","epoch3",0.449556261301041
"Jun2","Jun","epoch3",0.941872214100191
"Dmrtb12","Dmrtb1","epoch3",-0.217674985527992
"Cdca82","Cdca8","epoch3",-0.417072006634303
"Gjb32","Gjb3","epoch3",-0.403305977582932
"Gjb52","Gjb5","epoch3",0.507539080721991
"Zfp3622","Zfp362","epoch3",0.582769138472421
"Serinc22","Serinc2","epoch3",0.133900804179055
"Sesn22","Sesn2","epoch3",-0.218252533248493
"Sfn2","Sfn","epoch3",-0.333655655384064
"Grrp12","Grrp1","epoch3",0.0670765042304993
"Ephb22","Ephb2","epoch3",-0.00788400854383196
"Alpl2","Alpl","epoch3",-0.538172983697483
"Cda2","Cda","epoch3",-0.230118223599025
"Nbl12","Nbl1","epoch3",-0.154621452093124
"Zfp9792","Zfp979","epoch3",-0.560357506786074
"Draxin2","Draxin","epoch3",-0.169408112764359
"Espn2","Espn","epoch3",-0.0602251717022487
"Ajap12","Ajap1","epoch3",0.519076994487217
"Chd72","Chd7","epoch3",-0.507905006408691
"Trp53inp12","Trp53inp1","epoch3",-0.00653699466160366
"Ccne22","Ccne2","epoch3",1.20610615185329
"Rragd2","Rragd","epoch3",0.187443699155535
"Glipr22","Glipr2","epoch3",0.487161934375763
"Mup62","Mup6","epoch3",-0.664981126785278
"Zfp6182","Zfp618","epoch3",-0.499503403902054
"Pappa2","Pappa","epoch3",1.26088849135808
"Nfia2","Nfia","epoch3",-0.200122490525246
"L1td12","L1td1","epoch3",-0.94052517414093
"Foxd32","Foxd3","epoch3",-0.314498871564865
"Pgm22","Pgm2","epoch3",0.175837444407599
"Ssbp32","Ssbp3","epoch3",0.347058553780828
"Lrp82","Lrp8","epoch3",0.564451971224376
"3110021N24Rik2","3110021N24Rik","epoch3",1.44053616694042
"Txndc122","Txndc12","epoch3",0.42365140574319
"Trabd2b2","Trabd2b","epoch3",1.25994177801268
"2610528J11Rik2","2610528J11Rik","epoch3",-0.240485325455666
"Mycl2","Mycl","epoch3",-0.65908066715513
"Clspn2","Clspn","epoch3",-0.0957373540316309
"Sfpq2","Sfpq","epoch3",-0.209811849253518
"Phc22","Phc2","epoch3",-0.241766082389014
"Tmem542","Tmem54","epoch3",-0.37265083193779
"Fndc52","Fndc5","epoch3",-0.429166316986084
"Marcksl12","Marcksl1","epoch3",0.497551498668534
"Fabp32","Fabp3","epoch3",-0.332515035356794
"Laptm52","Laptm5","epoch3",-0.238108575344086
"Slc30a22","Slc30a2","epoch3",-0.257580608129501
"Rsrp12","Rsrp1","epoch3",-0.73299572297505
"Tcea32","Tcea3","epoch3",-0.310261702165008
"Camk2n12","Camk2n1","epoch3",-0.266208350658417
"Rcc22","Rcc2","epoch3",-0.473048682191542
"Mfap22","Mfap2","epoch3",0.205317727157048
"Epha22","Epha2","epoch3",-0.743462026119232
"Zfp9902","Zfp990","epoch3",-0.496162295341492
"Zfp9852","Zfp985","epoch3",-0.333937704563141
"Hes52","Hes5","epoch3",0.105984423841749
"Cyp512","Cyp51","epoch3",0.108817032405308
"Dbf42","Dbf4","epoch3",-0.47554913881634
"Crot2","Crot","epoch3",-0.269629176057476
"Cnpy12","Cnpy1","epoch3",-0.415266156196594
"Mxd42","Mxd4","epoch3",0.24373049395425
"Mfsd102","Mfsd10","epoch3",-0.173197596733059
"Lrpap12","Lrpap1","epoch3",0.0810760195766177
"Msx12","Msx1","epoch3",-0.165396170956748
"Nsg12","Nsg1","epoch3",-0.0415495293481009
"Fgfbp12","Fgfbp1","epoch3",0.434339872428349
"Sel1l32","Sel1l3","epoch3",1.26596969791821
"Rbm472","Rbm47","epoch3",-0.432853162288666
"Ociad22","Ociad2","epoch3",0.265614641564233
"Hopx2","Hopx","epoch3",-0.190993547439575
"G3bp22","G3bp2","epoch3",-0.269223923129695
"Hnrnpdl2","Hnrnpdl","epoch3",-0.606468147465161
"Ulk12","Ulk1","epoch3",-0.282598274094718
"Tmem1192","Tmem119","epoch3",0.281728991440364
"Dynll12","Dynll1","epoch3",-1.05629310224737
"Srrm42","Srrm4","epoch3",0.167842107159751
"Aldh22","Aldh2","epoch3",-0.124069213068911
"Auts22","Auts2","epoch3",0.460075224084514
"Cldn42","Cldn4","epoch3",-0.32015398144722
"Col26a12","Col26a1","epoch3",2.484247099076
"Pcolce2","Pcolce","epoch3",0.795482950551169
"Pdgfa2","Pdgfa","epoch3",-0.230005928448268
"Adap12","Adap1","epoch3",-0.189124748110771
"Actb2","Actb","epoch3",0.0646958265985761
"Flt12","Flt1","epoch3",0.345826042549951
"Hmgb12","Hmgb1","epoch3",-0.0777079846177782
"Abcb1b2","Abcb1b","epoch3",-0.420420140028
"Sema3a2","Sema3a","epoch3",-0.378337472677231
"Kmt2e2","Kmt2e","epoch3",-0.339251607656479
"Cenpa2","Cenpa","epoch3",-0.209574427987848
"Dpysl52","Dpysl5","epoch3",-0.321728246552604
"Gm16732","Gm1673","epoch3",0.271624750324658
"Afap12","Afap1","epoch3",0.843672241483416
"Lyar2","Lyar","epoch3",-0.600748292037419
"Slit22","Slit2","epoch3",1.80746875916209
"Pcdh72","Pcdh7","epoch3",0.28691246679851
"Fam114a12","Fam114a1","epoch3",0.606082452195031
"Uchl12","Uchl1","epoch3",-0.913847813648837
"Limch12","Limch1","epoch3",2.76098224094936
"Pdgfra2","Pdgfra","epoch3",3.26746129989624
"C530008M17Rik2","C530008M17Rik","epoch3",0.0147666122232165
"Parm12","Parm1","epoch3",1.77683258056641
"Anxa32","Anxa3","epoch3",0.53984945161002
"Prdm82","Prdm8","epoch3",0.0824547069413321
"Fgf52","Fgf5","epoch3",-0.412268323557717
"Arhgap242","Arhgap24","epoch3",0.133206793240138
"Spp12","Spp1","epoch3",-0.399749216224466
"Fgfrl12","Fgfrl1","epoch3",1.11077300139836
"Mn12","Mn1","epoch3",0.0739123565810067
"Msi12","Msi1","epoch3",0.317898878029415
"Tmem132c2","Tmem132c","epoch3",1.13052228093147
"Fzd102","Fzd10","epoch3",-0.589881245579038
"Hspb12","Hspb1","epoch3",-0.704168856143951
"Gigyf12","Gigyf1","epoch3",-0.503174134663173
"Sgce2","Sgce","epoch3",-0.156411758490971
"Asns2","Asns","epoch3",-0.558039028729711
"Tspan122","Tspan12","epoch3",0.510867203984942
"Ptn2","Ptn","epoch3",0.0252284466155938
"Mkrn12","Mkrn1","epoch3",-1.20339589033808
"Epha12","Epha1","epoch3",-0.525671290499823
"Tmem176b2","Tmem176b","epoch3",0.859311461448669
"Igf2bp32","Igf2bp3","epoch3",0.648252653224128
"Skap22","Skap2","epoch3",0.0754185787269047
"Hoxa22","Hoxa2","epoch3",0.931250691413879
"Hoxa72","Hoxa7","epoch3",0.0209101055349622
"Evx1os2","Evx1os","epoch3",0.0522188459123884
"Tril2","Tril","epoch3",0.478984879595893
"Gadd45a2","Gadd45a","epoch3",-0.382794346128191
"Vamp82","Vamp8","epoch3",-0.0579199024609157
"Tmsb102","Tmsb10","epoch3",0.968359314969608
"Wbp12","Wbp1","epoch3",0.572841485795964
"Mthfd22","Mthfd2","epoch3",0.00616240501403809
"Tet32","Tet3","epoch3",0.303582293646676
"Anxa42","Anxa4","epoch3",-0.160631064857755
"H1fx2","H1fx","epoch3",0.0831908109997
"Podxl22","Podxl2","epoch3",0.131852260657719
"Trh2","Trh","epoch3",-0.708069052015032
"Adamts92","Adamts9","epoch3",-0.247135236859322
"Vgll42","Vgll4","epoch3",0.572253516742161
"Plxnd12","Plxnd1","epoch3",-0.163179397583008
"Wnt5b2","Wnt5b","epoch3",-0.0230718510491507
"Phc12","Phc1","epoch3",-0.554997209991728
"Gdf32","Gdf3","epoch3",-0.438503103596824
"Slc2a32","Slc2a3","epoch3",-0.920976821865354
"Tpi12","Tpi1","epoch3",-0.191593936511448
"Ptms2","Ptms","epoch3",0.19946827845914
"Gapdh2","Gapdh","epoch3",-0.522413941898516
"Cd92","Cd9","epoch3",-0.530531262712819
"Ccnd22","Ccnd2","epoch3",-0.348797133990697
"Prmt82","Prmt8","epoch3",0.549241674797876
"Ybx32","Ybx3","epoch3",0.0835521183907986
"Ldhb2","Ldhb","epoch3",-0.802914102162634
"Sox52","Sox5","epoch3",-0.15221381187439
"Asb42","Asb4","epoch3",1.40009240593229
"Met2","Met","epoch3",1.25733405777386
"Mest2","Mest","epoch3",-0.646444742700883
"Cald12","Cald1","epoch3",1.28304036600249
"Clec2l2","Clec2l","epoch3",0.489008873701096
"Prss13","Prss1","epoch3",-0.160766661167145
"Tmem176a2","Tmem176a","epoch3",0.482750177383423
"Hotairm12","Hotairm1","epoch3",0.580953546932765
"Gm150502","Gm15050","epoch3",0.890328185898917
"Evx12","Evx1","epoch3",-0.125965774059296
"Gng122","Gng12","epoch3",-0.745186567306519
"Reep12","Reep1","epoch3",0.386004030704498
"Capg2","Capg","epoch3",0.381616796766009
"Lrrn12","Lrrn1","epoch3",1.01174053975514
"Cxcl122","Cxcl12","epoch3",-0.267643392086029
"Dppa32","Dppa3","epoch3",-0.370178639888763
"Etnk12","Etnk1","epoch3",-0.157291814684868
"2810474O19Rik2","2810474O19Rik","epoch3",-0.172692328691483
"AU0180912","AU018091","epoch3",-0.327308624982834
"Cdc42ep52","Cdc42ep5","epoch3",-0.139930202492646
"Cox6b22","Cox6b2","epoch3",-0.474403585706438
"Peg32","Peg3","epoch3",1.00035605260304
"Ltbp42","Ltbp4","epoch3",-0.201770901679993
"Dll32","Dll3","epoch3",3.6417076928275
"Spint22","Spint2","epoch3",-1.20892110892705
"Tdrd122","Tdrd12","epoch3",-0.367935478687286
"Ccne12","Ccne1","epoch3",-0.112821768437113
"Rcn32","Rcn3","epoch3",0.716547020844051
"Ftl12","Ftl1","epoch3",0.774584944759096
"Dbx12","Dbx1","epoch3",-0.121308386325836
"Snrpn2","Snrpn","epoch3",-0.450505778193474
"St8sia22","St8sia2","epoch3",0.733718033347811
"Mfge82","Mfge8","epoch3",-0.0102392094475882
"Mesp12","Mesp1","epoch3",4.10301546965327
"Idh22","Idh2","epoch3",0.175804998193468
"Furin2","Furin","epoch3",0.603358541216169
"Iqgap12","Iqgap1","epoch3",-0.196523674896785
"Ap3b22","Ap3b2","epoch3",-0.394298762083054
"Hdgfl32","Hdgfl3","epoch3",-0.086095426763807
"Prss232","Prss23","epoch3",-0.354741603136063
"Mogat22","Mogat2","epoch3",0.70383004631315
"Serpinh12","Serpinh1","epoch3",1.42670461535454
"Folr12","Folr1","epoch3",-0.354774534702301
"Art52","Art5","epoch3",-0.143404543399811
"Lmo12","Lmo1","epoch3",1.30097135475704
