"","mean_expression.gene","mean_expression.epoch","mean_expression.mean_expression"
"Napsa2","Napsa","epoch3",-0.152936175465584
"Tead22","Tead2","epoch3",0.437740359273132
"Plekha42","Plekha4","epoch3",-0.318240433931351
"Bcat22","Bcat2","epoch3",-0.584449087593543
"Ldha2","Ldha","epoch3",0.343456016068914
"Ndn2","Ndn","epoch3",-0.0530097975962512
"Igf1r2","Igf1r","epoch3",0.256841059126284
"Rgma2","Rgma","epoch3",0.309189546367396
"Mesp22","Mesp2","epoch3",1.66354059395583
"Mex3b2","Mex3b","epoch3",0.0897883124973463
"Rab382","Rab38","epoch3",-0.266350150108337
"Tenm42","Tenm4","epoch3",1.16944875017456
"Ndufc22","Ndufc2","epoch3",-0.205433717604889
"Ucp22","Ucp2","epoch3",-0.654043574776986
"Gm350822","Gm35082","epoch3",-0.443588608632917
"Rbmxl22","Rbmxl2","epoch3",-0.642695836722851
"Parva2","Parva","epoch3",0.163982290288676
"Mettl92","Mettl9","epoch3",0.167998956625208
"Ypel32","Ypel3","epoch3",0.594212486530128
"Tbx62","Tbx6","epoch3",4.93503530841807
"Mylpf2","Mylpf","epoch3",-0.416435215176772
"Tgfb1i12","Tgfb1i1","epoch3",-0.0332548592401587
"Plekha12","Plekha1","epoch3",-0.292361531244672
"Lhpp2","Lhpp","epoch3",-0.410919029204904
"Dpysl42","Dpysl4","epoch3",-0.130394583163054
"Utf12","Utf1","epoch3",-0.758388459682465
"Ifitm12","Ifitm1","epoch3",1.28049472363099
"Fgf32","Fgf3","epoch3",-0.0620627623537312
"Fgf42","Fgf4","epoch3",-0.384673267602921
"Ctxn12","Ctxn1","epoch3",0.0719986914292626
"Efnb22","Efnb2","epoch3",0.391179140495217
"Col4a12","Col4a1","epoch3",0.693017706274986
"Atp7b2","Atp7b","epoch3",0.262942809125651
"Ckap22","Ckap2","epoch3",-0.306246790791983
"Ash2l2","Ash2l","epoch3",-0.249646379976817
"Nrg12","Nrg1","epoch3",-0.120546592318493
"Tnks2","Tnks","epoch3",0.470801892649868
"Triml12","Triml1","epoch3",-0.33891835808754
"Zfp422","Zfp42","epoch3",-0.490006949307154
"Slc25a42","Slc25a4","epoch3",0.366771107620519
"Stox22","Stox2","epoch3",0.0878817989774372
"Galnt72","Galnt7","epoch3",0.352946094196776
"Palld2","Palld","epoch3",-0.263991957125456
"Cpe2","Cpe","epoch3",0.0344228848167088
"Apela2","Apela","epoch3",-0.670752569223228
"Psd32","Psd3","epoch3",-0.0811187942390856
"Bst22","Bst2","epoch3",-0.813501225541467
"Smad12","Smad1","epoch3",-0.0647320525477762
"Gab12","Gab1","epoch3",-0.566799556431563
"Nanos32","Nanos3","epoch3",-0.173708559054395
"Ier22","Ier2","epoch3",-0.57239613538284
"Calr2","Calr","epoch3",-0.56163174277374
"Junb2","Junb","epoch3",-0.350961834840153
"Sall12","Sall1","epoch3",0.742261078694592
"Cdh112","Cdh11","epoch3",0.288828680048818
"Nqo12","Nqo1","epoch3",-0.427777279978213
"Cotl12","Cotl1","epoch3",0.00999126372777897
"Egln12","Egln1","epoch3",-0.174284728679239
"Col4a22","Col4a2","epoch3",0.193853308973105
"Plat2","Plat","epoch3",-0.0772564722144085
"Sfrp12","Sfrp1","epoch3",-0.243419408474279
"Fgfr12","Fgfr1","epoch3",0.512468797762109
"Zfp7032","Zfp703","epoch3",0.982897978114045
"Eif4ebp12","Eif4ebp1","epoch3",-0.389240704841264
"Rnf1222","Rnf122","epoch3",0.0490415646978047
"Dusp42","Dusp4","epoch3",-0.465773503579523
"Triml22","Triml2","epoch3",-0.429468989372253
"Irf22","Irf2","epoch3",0.273301482200623
"Hmgb22","Hmgb2","epoch3",-0.413242348429302
"Isyna12","Isyna1","epoch3",-0.790381521148526
"Jund2","Jund","epoch3",-0.390460797059147
"Tpm42","Tpm4","epoch3",0.355786595088632
"Klf22","Klf2","epoch3",-0.618401965045411
"Hmox12","Hmox1","epoch3",-0.456716399680337
"Ddx392","Ddx39","epoch3",-0.445283087780294
"Palm32","Palm3","epoch3",-0.251687201468841
"Syce22","Syce2","epoch3",-0.449408957653719
"Prdx22","Prdx2","epoch3",0.392584141629176
"Gm106382","Gm10638","epoch3",-0.0699310092174489
"Gm26942","Gm2694","epoch3",-0.168593431944432
"Nkd12","Nkd1","epoch3",1.0179435795416
"Mt22","Mt2","epoch3",-0.480041362851372
"Mt12","Mt1","epoch3",-0.594289141464169
"Cmtm32","Cmtm3","epoch3",0.697703983472741
"Cdh13","Cdh1","epoch3",-0.741444911321868
"Foxc22","Foxc2","epoch3",4.62801574478331
"Zfpm12","Zfpm1","epoch3",0.221203523485557
"Tubb32","Tubb3","epoch3",-0.47037745785454
"Rhou2","Rhou","epoch3",1.03101026185829
"Kcnk12","Kcnk1","epoch3",-0.573012404467749
"Nrp12","Nrp1","epoch3",-0.00733045650565106
"Amotl12","Amotl1","epoch3",0.281512106890264
"Ap1m22","Ap1m2","epoch3",-0.439564848075742
"Anln2","Anln","epoch3",-0.130408239267443
"Jam32","Jam3","epoch3",0.32533912959954
"Ntm2","Ntm","epoch3",1.16326656548873
"St142","St14","epoch3",-0.441724520662557
"Sc5d2","Sc5d","epoch3",0.0228733313472375
"Oaf2","Oaf","epoch3",0.764637661368951
"Pafah1b22","Pafah1b2","epoch3",0.270963813137749
"Zbtb162","Zbtb16","epoch3",-0.246650926444841
"Ncam12","Ncam1","epoch3",0.230091151335965
"Lingo12","Lingo1","epoch3",0.0122673906709837
"Pml2","Pml","epoch3",-0.400483035522958
"Rec1142","Rec114","epoch3",-0.193054333329201
"Neo12","Neo1","epoch3",-0.0891175995702329
"Smad32","Smad3","epoch3",0.338341611882915
"Tpm12","Tpm1","epoch3",-0.0335656369671873
"Foxb12","Foxb1","epoch3",0.898014489075412
"Ccnb22","Ccnb2","epoch3",-0.267868475745554
"Cgnl12","Cgnl1","epoch3",-0.285038047510645
"Tcf122","Tcf12","epoch3",0.0389000938360012
"Dppa5a2","Dppa5a","epoch3",-0.688033095722937
"Ooep2","Ooep","epoch3",-0.492232424409493
"Hmgn32","Hmgn3","epoch3",-0.0875801755844251
"Chst22","Chst2","epoch3",0.601568312748619
"Spsb42","Spsb4","epoch3",-0.156851470470428
"Slc35g22","Slc35g2","epoch3",-0.0294354635736217
"Fam212a2","Fam212a","epoch3",2.12444277496442
"Pth1r2","Pth1r","epoch3",1.42176347193511
"Tdgf12","Tdgf1","epoch3",-0.702435970210227
"Higd1a2","Higd1a","epoch3",-0.481603468373499
"Icam12","Icam1","epoch3",-0.245612524773764
"Ets12","Ets1","epoch3",-0.0822383243104686
"Fez12","Fez1","epoch3",-0.33510861383832
"Olfr9862","Olfr986","epoch3",-0.168000802397728
"Hspa82","Hspa8","epoch3",-0.190689793504451
"Nectin12","Nectin1","epoch3",0.563562373104303
"Mcam2","Mcam","epoch3",-0.327670961618423
"Gm56172","Gm5617","epoch3",0.0356858259309893
"Usp282","Usp28","epoch3",-0.350004907859408
"Cryab2","Cryab","epoch3",-0.150530785322189
"Crabp12","Crabp1","epoch3",0.856694380874219
"Rcn22","Rcn2","epoch3",0.539335862432262
"Stra62","Stra6","epoch3",1.93418367660564
"Calml42","Calml4","epoch3",-0.214654796797296
"Igdcc32","Igdcc3","epoch3",-0.132522023647376
"Rbpms22","Rbpms2","epoch3",-0.803677280392984
"Pclaf2","Pclaf","epoch3",0.03046226787062
"Dapk22","Dapk2","epoch3",-0.292401636424272
"B230323A14Rik2","B230323A14Rik","epoch3",0.362314784008524
"Adam102","Adam10","epoch3",0.440893634181956
"Aldh1a22","Aldh1a2","epoch3",6.67375512518313
"Prtg2","Prtg","epoch3",1.96080565970877
"Gsta42","Gsta4","epoch3",-0.685233455414519
"Zic42","Zic4","epoch3",0.0359386257503344
"Tfdp22","Tfdp2","epoch3",-0.121719597254212
"Twf22","Twf2","epoch3",-0.449974281146475
"Pcbp42","Pcbp4","epoch3",0.570689468442098
"Gpx12","Gpx1","epoch3",-0.652162739723597
"Prkar2a2","Prkar2a","epoch3",0.232092392995306
"Cspg52","Cspg5","epoch3",-0.203975930809975
"Eomes2","Eomes","epoch3",-0.404024503153303
"mt-Co12","mt-Co1","epoch3",0.0454582000991492
"Clcn52","Clcn5","epoch3",0.901254142108171
"Eras2","Eras","epoch3",-0.568244312768397
"Ebp2","Ebp","epoch3",-0.522350897708827
"Porcn2","Porcn","epoch3",-0.291268667449122
"Dynlt32","Dynlt3","epoch3",0.02513329749522
"Klhl132","Klhl13","epoch3",-0.355727969587821
"Rhox92","Rhox9","epoch3",-0.156158208847046
"Gpc42","Gpc4","epoch3",-0.300866204759349
"Gpc32","Gpc3","epoch3",2.09024994399237
"Map7d32","Map7d3","epoch3",-0.188439384750698
"Mcf22","Mcf2","epoch3",-0.368227660655975
"Sox32","Sox3","epoch3",-0.664418784496577
"Tmem185a2","Tmem185a","epoch3",-0.187618974110355
"Pdzd42","Pdzd4","epoch3",-0.572065357280814
"Pls32","Pls3","epoch3",-0.506119644238978
"Maged12","Maged1","epoch3",0.423940411728361
"Slc7a32","Slc7a3","epoch3",-0.665717398342879
"Cited12","Cited1","epoch3",2.82461542279824
"Xist2","Xist","epoch3",-0.123508140444756
"Nexmif2","Nexmif","epoch3",-0.441773147038792
"Hmgn52","Hmgn5","epoch3",-0.426393190459551
"Pcdh192","Pcdh19","epoch3",4.44848760411791
"Tspan62","Tspan6","epoch3",1.02700842560633
"Bex22","Bex2","epoch3",0.0689953408487465
"Tceal82","Tceal8","epoch3",-0.281962091629596
"Bex12","Bex1","epoch3",-1.46460620771446
"Nup62cl2","Nup62cl","epoch3",-0.224473250300988
"Tsc22d32","Tsc22d3","epoch3",0.058545453392941
"Capn62","Capn6","epoch3",-0.078587267709815
"Amot2","Amot","epoch3",-0.0430217705990957
"Maged22","Maged2","epoch3",0.534608007935078
"Sat12","Sat1","epoch3",-0.433418838752677
"Tmsb4x2","Tmsb4x","epoch3",-0.689931078226832
"Pim22","Pim2","epoch3",-0.722469534355459
"Pcsk1n2","Pcsk1n","epoch3",-0.536761241519581
"B630019K06Rik2","B630019K06Rik","epoch3",0.0943864862556043
"Chst72","Chst7","epoch3",0.502702747350154
"Timp12","Timp1","epoch3",-0.281720749709917
"Slc25a52","Slc25a5","epoch3",-0.323760517548932
"Rhox52","Rhox5","epoch3",-0.193519680720309
"Rhox62","Rhox6","epoch3",-0.13684318959713
"Fhl12","Fhl1","epoch3",0.0353013029038582
"Fmr1nb2","Fmr1nb","epoch3",-0.35432907226293
"Hmgb32","Hmgb3","epoch3",0.42323999479413
"Nsdhl2","Nsdhl","epoch3",-0.174269953013762
"Dkc12","Dkc1","epoch3",-0.120767461459922
"Nr0b12","Nr0b1","epoch3",-0.399536222219467
"Efnb12","Efnb1","epoch3",-0.308075071676918
"Tsix2","Tsix","epoch3",-0.347061739019726
"Magee12","Magee1","epoch3",0.236379622117333
"Bex42","Bex4","epoch3",-1.48885441895412
"Tceal92","Tceal9","epoch3",-0.145608632339408
"Fam199x2","Fam199x","epoch3",0.801041394472122
"Nrk2","Nrk","epoch3",-0.188237101487491
"Mum1l12","Mum1l1","epoch3",0.293600272873174
"Trap1a2","Trap1a","epoch3",-0.64267534552061
"Col4a52","Col4a5","epoch3",0.0779348929291186
"Alg132","Alg13","epoch3",-0.696583665259506
"Ddx3y2","Ddx3y","epoch3",-0.285456476004227
"Eif2s3y2","Eif2s3y","epoch3",-0.192797063706878
