"","TG","TF","zscore","corr","offset","weighted_score"
"1","Sox17","Lhx1",5.70655062982753,0.172684382557207,79.3582887700535,0.501239218761051
"2","Sox17","Twist1",4.32950360709909,0.15186664327991,8.44919786096257,4.32950360709909
"3","Sox17","Gata6",16.809048603999,0.285990846215226,37.0802139037433,9.64487483670356
"4","Sox17","Msx1",7.2451840160583,0.19063380643136,36.8021390374332,4.18037632053225
"6","Sox17","Irx5",7.24178444888267,0.169781423818769,16.4171122994652,7.24178444888267
"7","Prdm14","Arid5b",3.34184492543669,0.215845523516856,-1.31016042780749,3.34184492543669
"8","Prdm14","Nfkbia",3.29534945529398,0.207436459490898,9.51336898395722,3.29534945529398
"9","Prdm14","Csrnp3",3.58056949765414,0.0981752994716439,9.58288770053476,3.58056949765414
"10","Prdm14","Tfap2c",4.80134522684629,0.249343837863995,-4.03743315508021,4.80134522684629
"11","Prdm14","Zfp42",5.17168884423567,0.259399132206381,12.7647058823529,5.17168884423567
"12","Prdm14","Klf2",3.65977083415316,0.22409432755601,19.7219251336898,3.65977083415316
"13","Eya1","Hoxb5",11.166758047676,0.363683977323273,76.1604278074866,1.39129747142659
"14","Eya1","Hoxb3",3.07347083270008,0.180941751747032,-19.6096256684492,3.07347083270008
"16","Eya1","Gata3",4.59844454062376,0.219808710527352,40.192513368984,2.47404173975535
"17","Eya1","Plagl2",4.87588813317372,0.113574485999392,-12.2566844919786,4.87588813317372
"18","Eya1","Hoxd9",4.56755573478118,0.239211727601943,-40.7540106951872,4.56755573478118
"19","Eya1","Hoxd8",5.74553774794088,0.266349653616854,64.5828877005348,1.48044097605066
"20","Eya1","Lmo2",3.27887801972207,0.186799351291406,3.70053475935829,3.27887801972207
"21","Eya1","Bmp2",12.2096551402331,0.362346159098707,82.8983957219251,0.575622686862059
"22","Sema4c","Arid5b",3.14698855488496,-0.217313531041071,-15.7326203208556,3.14698855488496
"23","Sema4c","Sox11",4.15262279462264,0.24262487785179,-11.9679144385027,4.15262279462264
"24","Sema4c","Sox4",3.85081026666403,0.232579591539964,-14.7486631016043,3.85081026666403
"25","Sema4c","Sox2",3.49010037202002,-0.2263136223226,0.0802139037433155,3.49010037202002
"26","Sema4c","Tead2",3.05814477779602,0.21490809434317,-2.9572192513369,3.05814477779602
"27","Sema4c","Zfp42",4.99103201155984,-0.261832797880361,-11.5294117647059,4.99103201155984
"28","Sema4c","Klf2",4.80592223865635,-0.257753573860227,-4.11229946524064,4.80592223865635
"29","Fhl2","Hoxb5",11.6936982500169,0.342440731116147,82.5561497326203,0.597299357413736
"30","Fhl2","Hoxb1",4.50499339262255,0.21718182225041,2.09625668449198,4.50499339262255
"31","Fhl2","Npas3",3.08211171826179,0.171576221465355,-53.9304812834225,3.08211171826179
"32","Fhl2","Foxd1",3.24024252685544,0.185689815136881,-0.796791443850267,3.24024252685544
"33","Fhl2","Zfp503",6.74684561942024,0.255571662643447,-1.71657754010695,6.74684561942024
"34","Fhl2","Tshz1",10.2469537120725,0.307697132542197,11.192513368984,10.2469537120725
"35","Fhl2","Hoxd8",6.10108350538187,0.253060706091056,65.3636363636364,1.51730185400301
"36","Slc40a1","Elf3",4.24781891956074,0.234846306212463,-15.3262032085561,4.24781891956074
"37","Slc40a1","Sox15",7.90260657967277,0.316743414244293,-12.2887700534759,7.90260657967277
"38","Slc40a1","Basp1",3.51717492727253,-0.226748651938404,-41.2352941176471,3.51717492727253
"39","Slc40a1","Tfap2c",7.99061678272201,0.323200939113465,-7.24598930481283,7.99061678272201
"40","1700019D03Rik","Mixl1",3.13782916820125,-0.112391562949169,43.855614973262,1.55608861817246
"41","1700019D03Rik","Arid5b",3.45118194366704,0.116800881094069,-3.64705882352941,3.45118194366704
"42","1700019D03Rik","Sp5",5.12844120031518,-0.137963543171153,31.8823529411765,3.24905301196439
